Ori,State,County,Unit,State_County,fstate,CNTYFIPS,agency,agentype,agency2,StateName2,MSA
TN02201,Tennessee,022,01,TN022,Tennessee,"Dickson, TN",Dickson,Municipal police,DICKSON,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02202,Tennessee,022,02,TN022,Tennessee,"Dickson, TN",Burns,Municipal police,BURNS,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02203,Tennessee,022,03,TN022,Tennessee,"Dickson, TN",White Bluff,Municipal police,WHITE BLUFF,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02204,Tennessee,022,04,TN022,Tennessee,"Dickson, TN",Dtf:23rd Judicial Distri,Special police,DTF:23RD JUDICIAL DISTRI,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02205,Tennessee,022,05,TN022,Tennessee,"Dickson, TN",Spr: Montgomery Bell,Special police,SPR: MONTGOMERY BELL,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02206,Tennessee,022,06,TN022,Tennessee,"Dickson, TN",Dickson Parks And Rec,Special police,DICKSON PARKS AND REC,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN0220A,Tennessee,022,0A,TN022,Tennessee,"Dickson, TN",Tn Tech Ctr: Dickson,Special police,TN TECH CTR: DICKSON,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02299,Tennessee,022,99,TN022,Tennessee,"Dickson, TN",Spr: Harpeth Scnc Rivers,Special police,SPR: HARPETH SCNC RIVERS,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN02300,Tennessee,023,00,TN023,Tennessee,"Dyer, TN",Dyer County,Sheriff,DYER,TENN,Rural Tennessee
TN02301,Tennessee,023,01,TN023,Tennessee,"Dyer, TN",Dyersburg,Municipal police,DYERSBURG,TENN,Rural Tennessee
TN02302,Tennessee,023,02,TN023,Tennessee,"Dyer, TN",Newbern,Municipal police,NEWBERN,TENN,Rural Tennessee
TN02303,Tennessee,023,03,TN023,Tennessee,"Dyer, TN",Trimble,Municipal police,TRIMBLE,TENN,Rural Tennessee
TN02304,Tennessee,023,04,TN023,Tennessee,"Dyer, TN",Dyersburg State Community College,Special police,DYERSBURG STATE COMM COL,TENN,Rural Tennessee
TN0230A,Tennessee,023,0A,TN023,Tennessee,"Dyer, TN",Tn Tech Ctr: Newbern,Special police,TN TECH CTR: NEWBERN,TENN,Rural Tennessee
TN02400,Tennessee,024,00,TN024,Tennessee,"Fayette, TN",Fayette County,Sheriff,FAYETTE,TENN,"Memphis, TN-MS-AR"
TN02401,Tennessee,024,01,TN024,Tennessee,"Fayette, TN",Somerville,Municipal police,SOMERVILLE,TENN,"Memphis, TN-MS-AR"
TN02402,Tennessee,024,02,TN024,Tennessee,"Fayette, TN",Gallaway,Municipal police,GALLAWAY,TENN,"Memphis, TN-MS-AR"
TN02403,Tennessee,024,03,TN024,Tennessee,"Fayette, TN",Rossville,Municipal police,ROSSVILLE,TENN,"Memphis, TN-MS-AR"
TN02404,Tennessee,024,04,TN024,Tennessee,"Fayette, TN",Moscow,Municipal police,MOSCOW,TENN,"Memphis, TN-MS-AR"
TN02405,Tennessee,024,05,TN024,Tennessee,"Fayette, TN",Oakland,Municipal police,OAKLAND,TENN,"Memphis, TN-MS-AR"
TN02406,Tennessee,024,06,TN024,Tennessee,"Fayette, TN",La Grange,Municipal police,LA GRANGE,TENN,"Memphis, TN-MS-AR"
TN02407,Tennessee,024,07,TN024,Tennessee,"Fayette, TN",Dtf:25th Judicial Distri,Special police,DTF:25TH JUDICIAL DISTRI,TENN,"Memphis, TN-MS-AR"
TN02408,Tennessee,024,08,TN024,Tennessee,"Fayette, TN",Piperton,Municipal police,PIPERTON,TENN,"Memphis, TN-MS-AR"
TN02500,Tennessee,025,00,TN025,Tennessee,"Fentress, TN",Fentress County,Sheriff,FENTRESS,TENN,Rural Tennessee
TN02501,Tennessee,025,01,TN025,Tennessee,"Fentress, TN",Jamestown,Municipal police,JAMESTOWN,TENN,Rural Tennessee
TN02502,Tennessee,025,02,TN025,Tennessee,"Fentress, TN",Spr: Sgt. Alvin C. York,Special police,SPR: SGT. ALVIN C. YORK,TENN,Rural Tennessee
TN02600,Tennessee,026,00,TN026,Tennessee,"Franklin, TN",Franklin County,Sheriff,FRANKLIN,TENN,Rural Tennessee
TN02601,Tennessee,026,01,TN026,Tennessee,"Franklin, TN",Sewanee,Municipal police,SEWANEE,TENN,Rural Tennessee
TN02602,Tennessee,026,02,TN026,Tennessee,"Franklin, TN",Winchester,Municipal police,WINCHESTER,TENN,Rural Tennessee
TN02603,Tennessee,026,03,TN026,Tennessee,"Franklin, TN",Cowan,Municipal police,COWAN,TENN,Rural Tennessee
TN02604,Tennessee,026,04,TN026,Tennessee,"Franklin, TN",Decherd,Municipal police,DECHERD,TENN,Rural Tennessee
TN02605,Tennessee,026,05,TN026,Tennessee,"Franklin, TN",Estill Springs,Municipal police,ESTILL SPRINGS,TENN,Rural Tennessee
TN02606,Tennessee,026,06,TN026,Tennessee,"Franklin, TN",Huntland,Municipal police,HUNTLAND,TENN,Rural Tennessee
TN02607,Tennessee,026,07,TN026,Tennessee,"Franklin, TN",State Park Rangers: Tim's Ford,Special police,SPR: TIM'S FORD,TENN,Rural Tennessee
TN02608,Tennessee,026,08,TN026,Tennessee,"Franklin, TN",Spr: S Cumberland Rec Ar,Special police,SPR: S CUMBERLAND REC AR,TENN,Rural Tennessee
TN02700,Tennessee,027,00,TN027,Tennessee,"Gibson, TN",Gibson County,Sheriff,GIBSON,TENN,Rural Tennessee
TN02701,Tennessee,027,01,TN027,Tennessee,"Gibson, TN",Humboldt,Municipal police,HUMBOLDT,TENN,Rural Tennessee
TN02702,Tennessee,027,02,TN027,Tennessee,"Gibson, TN",Milan,Municipal police,MILAN,TENN,Rural Tennessee
TN02703,Tennessee,027,03,TN027,Tennessee,"Gibson, TN",Trenton,Municipal police,TRENTON,TENN,Rural Tennessee
TN02704,Tennessee,027,04,TN027,Tennessee,"Gibson, TN",Dyer,Municipal police,DYER,TENN,Rural Tennessee
TN02705,Tennessee,027,05,TN027,Tennessee,"Gibson, TN",Bradford,Municipal police,BRADFORD,TENN,Rural Tennessee
TN02706,Tennessee,027,06,TN027,Tennessee,"Gibson, TN",Gibson,Municipal police,GIBSON,TENN,Rural Tennessee
TN02708,Tennessee,027,08,TN027,Tennessee,"Gibson, TN",Rutherford,Municipal police,RUTHERFORD,TENN,Rural Tennessee
TN02709,Tennessee,027,09,TN027,Tennessee,"Gibson, TN",Medina,Municipal police,MEDINA,TENN,Rural Tennessee
TN02800,Tennessee,028,00,TN028,Tennessee,"Giles, TN",Giles County,Sheriff,GILES,TENN,Rural Tennessee
TN02801,Tennessee,028,01,TN028,Tennessee,"Giles, TN",Pulaski,Municipal police,PULASKI,TENN,Rural Tennessee
TN02802,Tennessee,028,02,TN028,Tennessee,"Giles, TN",Minor Hill,Municipal police,MINOR HILL,TENN,Rural Tennessee
TN02803,Tennessee,028,03,TN028,Tennessee,"Giles, TN",Ardmore,Municipal police,ARDMORE,TENN,Rural Tennessee
TN02804,Tennessee,028,04,TN028,Tennessee,"Giles, TN",Lynnville,Municipal police,LYNNVILLE,TENN,Rural Tennessee
TN02805,Tennessee,028,05,TN028,Tennessee,"Giles, TN",Elkton,Municipal police,ELKTON,TENN,Rural Tennessee
TN0280A,Tennessee,028,0A,TN028,Tennessee,"Giles, TN",Martin Methodist College,Special police,MARTIN METHODIST COLLEGE,TENN,Rural Tennessee
TN0280B,Tennessee,028,0B,TN028,Tennessee,"Giles, TN",Tn Tech Ctr: Pulaski,Special police,TN TECH CTR: PULASKI,TENN,Rural Tennessee
TN02900,Tennessee,029,00,TN029,Tennessee,"Grainger, TN",Grainger County,Sheriff,GRAINGER,TENN,"Morristown, TN"
TN02901,Tennessee,029,01,TN029,Tennessee,"Grainger, TN",Rutledge,Municipal police,RUTLEDGE,TENN,"Morristown, TN"
TN02902,Tennessee,029,02,TN029,Tennessee,"Grainger, TN",Blaine,Municipal police,BLAINE,TENN,"Morristown, TN"
TN02903,Tennessee,029,03,TN029,Tennessee,"Grainger, TN",Bean Station,Municipal police,BEAN STATION,TENN,"Morristown, TN"
TN03000,Tennessee,030,00,TN030,Tennessee,"Greene, TN",Greene County,Sheriff,GREENE,TENN,Rural Tennessee
TN03001,Tennessee,030,01,TN030,Tennessee,"Greene, TN",Greeneville,Municipal police,GREENEVILLE,TENN,Rural Tennessee
TN03002,Tennessee,030,02,TN030,Tennessee,"Greene, TN",Baileyton,Municipal police,BAILEYTON,TENN,Rural Tennessee
TN03003,Tennessee,030,03,TN030,Tennessee,"Greene, TN",Drug Task Force: 3rd Judicial District,Special police,DTF:3RD JUDICIAL DISTRIC,TENN,Rural Tennessee
TN03004,Tennessee,030,04,TN030,Tennessee,"Greene, TN",Tusculum,Municipal police,TUSCULUM,TENN,Rural Tennessee
TN03005,Tennessee,030,05,TN030,Tennessee,"Greene, TN",Spr: Davy Crockett Brthp,Special police,SPR: DAVY CROCKETT BRTHP,TENN,Rural Tennessee
TN0300A,Tennessee,030,0A,TN030,Tennessee,"Greene, TN",Tusculum College,Special police,TUSCULUM COLLEGE,TENN,Rural Tennessee
TN03100,Tennessee,031,00,TN031,Tennessee,"Grundy, TN",Grundy County,Sheriff,GRUNDY,TENN,Rural Tennessee
TN03101,Tennessee,031,01,TN031,Tennessee,"Grundy, TN",Tracy City,Municipal police,TRACY CITY,TENN,Rural Tennessee
TN03102,Tennessee,031,02,TN031,Tennessee,"Grundy, TN",Gruetli-Laager,Municipal police,GRUETLI-LAAGER,TENN,Rural Tennessee
TN03103,Tennessee,031,03,TN031,Tennessee,"Grundy, TN",Palmer,Municipal police,PALMER,TENN,Rural Tennessee
TN03104,Tennessee,031,04,TN031,Tennessee,"Grundy, TN",Monteagle,Municipal police,MONTEAGLE,TENN,Rural Tennessee
TN03200,Tennessee,032,00,TN032,Tennessee,"Hamblen, TN",Hamblen County,Sheriff,HAMBLEN,TENN,"Morristown, TN"
TN03201,Tennessee,032,01,TN032,Tennessee,"Hamblen, TN",Morristown,Municipal police,MORRISTOWN,TENN,"Morristown, TN"
TN03202,Tennessee,032,02,TN032,Tennessee,"Hamblen, TN",Walters State Comm Colle,Special police,WALTERS STATE COMM COLLE,TENN,"Morristown, TN"
TN03203,Tennessee,032,03,TN032,Tennessee,"Hamblen, TN",Spr: Panther Creek,Special police,SPR: PANTHER CREEK,TENN,"Morristown, TN"
TN03204,Tennessee,032,04,TN032,Tennessee,"Hamblen, TN",Wildlife Ra: Region 4,Special police,WILDLIFE RA: REGION 4,TENN,"Morristown, TN"
TN0320A,Tennessee,032,0A,TN032,Tennessee,"Hamblen, TN",Tn Tech Ctr: Morristown,Special police,TN TECH CTR: MORRISTOWN,TENN,"Morristown, TN"
TN03300,Tennessee,033,00,TN033,Tennessee,"Hamilton, TN",Hamilton County,Sheriff,HAMILTON,TENN,"Chattanooga, TN-GA"
TN03301,Tennessee,033,01,TN033,Tennessee,"Hamilton, TN",Chattanooga,Municipal police,CHATTANOOGA,TENN,"Chattanooga, TN-GA"
TN03302,Tennessee,033,02,TN033,Tennessee,"Hamilton, TN",East Ridge,Municipal police,EAST RIDGE,TENN,"Chattanooga, TN-GA"
TN03303,Tennessee,033,03,TN033,Tennessee,"Hamilton, TN",Lookout Mountain,Municipal police,LOOKOUT MOUNTAIN,TENN,"Chattanooga, TN-GA"
TN03305,Tennessee,033,05,TN033,Tennessee,"Hamilton, TN",Signal Mountain,Municipal police,SIGNAL MOUNTAIN,TENN,"Chattanooga, TN-GA"
TN03306,Tennessee,033,06,TN033,Tennessee,"Hamilton, TN",Soddy-Daisy,Municipal police,SODDY-DAISY,TENN,"Chattanooga, TN-GA"
TN03307,Tennessee,033,07,TN033,Tennessee,"Hamilton, TN",Collegedale,Municipal police,COLLEGEDALE,TENN,"Chattanooga, TN-GA"
TN03308,Tennessee,033,08,TN033,Tennessee,"Hamilton, TN",Red Bank,Municipal police,RED BANK,TENN,"Chattanooga, TN-GA"
TN03309,Tennessee,033,09,TN033,Tennessee,"Hamilton, TN",Univ Of Tn: Chattanooga,Special police,UNIV OF TN: CHATTANOOGA,TENN,"Chattanooga, TN-GA"
TN0330B,Tennessee,033,0B,TN033,Tennessee,"Hamilton, TN",Southern Adventist Unive,Special police,SOUTHERN ADVENTIST UNIVE,TENN,"Chattanooga, TN-GA"
TN0330C,Tennessee,033,0C,TN033,Tennessee,"Hamilton, TN",Tenn Temple University,Special police,TENN TEMPLE UNIVERSITY,TENN,"Chattanooga, TN-GA"
TN03310,Tennessee,033,10,TN033,Tennessee,"Hamilton, TN",Walden,Municipal police,WALDEN,TENN,"Chattanooga, TN-GA"
TN03313,Tennessee,033,13,TN033,Tennessee,"Hamilton, TN",Chattanooga Metro Airpor,Special police,CHATTANOOGA METRO AIRPOR,TENN,"Chattanooga, TN-GA"
TN03315,Tennessee,033,15,TN033,Tennessee,"Hamilton, TN",Spr: Booker T. Washingto,Special police,SPR: BOOKER T. WASHINGTO,TENN,"Chattanooga, TN-GA"
TN03316,Tennessee,033,16,TN033,Tennessee,"Hamilton, TN",Spr: Harrison Bay,Special police,SPR: HARRISON BAY,TENN,"Chattanooga, TN-GA"
TN03317,Tennessee,033,17,TN033,Tennessee,"Hamilton, TN",Chattanooga St Commnty C,Special police,CHATTANOOGA ST COMMNTY C,TENN,"Chattanooga, TN-GA"
TN0331A,Tennessee,033,1A,TN033,Tennessee,"Hamilton, TN",Chtng Col Med Dent &Tech,Special police,CHTNG COL MED DENT &TECH,TENN,"Chattanooga, TN-GA"
TN03323,Tennessee,033,23,TN033,Tennessee,"Hamilton, TN",Chattanooga Housing Auth,Special police,CHATTANOOGA HOUSING AUTH,TENN,"Chattanooga, TN-GA"
TN03400,Tennessee,034,00,TN034,Tennessee,"Hancock, TN",Hancock County,Sheriff,HANCOCK,TENN,Rural Tennessee
TN03401,Tennessee,034,01,TN034,Tennessee,"Hancock, TN",Sneedville,Municipal police,SNEEDVILLE,TENN,Rural Tennessee
TN03500,Tennessee,035,00,TN035,Tennessee,"Hardeman, TN",Hardeman County,Sheriff,HARDEMAN,TENN,Rural Tennessee
TN03501,Tennessee,035,01,TN035,Tennessee,"Hardeman, TN",Bolivar,Municipal police,BOLIVAR,TENN,Rural Tennessee
TN03502,Tennessee,035,02,TN035,Tennessee,"Hardeman, TN",Whiteville,Municipal police,WHITEVILLE,TENN,Rural Tennessee
TN03503,Tennessee,035,03,TN035,Tennessee,"Hardeman, TN",Middleton,Municipal police,MIDDLETON,TENN,Rural Tennessee
TN03505,Tennessee,035,05,TN035,Tennessee,"Hardeman, TN",Grand Junction,Municipal police,GRAND JUNCTION,TENN,Rural Tennessee
TN03507,Tennessee,035,07,TN035,Tennessee,"Hardeman, TN",Toone,Municipal police,TOONE,TENN,Rural Tennessee
TN0350A,Tennessee,035,0A,TN035,Tennessee,"Hardeman, TN",Tn Tech Ctr: Whiteville,Special police,TN TECH CTR: WHITEVILLE,TENN,Rural Tennessee
TN03600,Tennessee,036,00,TN036,Tennessee,"Hardin, TN",Hardin County,Sheriff,HARDIN,TENN,Rural Tennessee
TN03601,Tennessee,036,01,TN036,Tennessee,"Hardin, TN",Savannah,Municipal police,SAVANNAH,TENN,Rural Tennessee
TN03602,Tennessee,036,02,TN036,Tennessee,"Hardin, TN",Spr: Pickwick Landing,Special police,SPR: PICKWICK LANDING,TENN,Rural Tennessee
TN03604,Tennessee,036,04,TN036,Tennessee,"Hardin, TN",Crump,Municipal police,CRUMP,TENN,Rural Tennessee
TN03605,Tennessee,036,05,TN036,Tennessee,"Hardin, TN",Saltillo,Municipal police,SALTILLO,TENN,Rural Tennessee
TN0360A,Tennessee,036,0A,TN036,Tennessee,"Hardin, TN",Tn Tech Ctr: Crump,Special police,TN TECH CTR: CRUMP,TENN,Rural Tennessee
TN03700,Tennessee,037,00,TN037,Tennessee,"Hawkins, TN",Hawkins County,Sheriff,HAWKINS,TENN,"Kingsport-Bristol-Bristol, TN-VA"
TN03701,Tennessee,037,01,TN037,Tennessee,"Hawkins, TN",Rogersville,Municipal police,ROGERSVILLE,TENN,"Kingsport-Bristol-Bristol, TN-VA"
TN03702,Tennessee,037,02,TN037,Tennessee,"Hawkins, TN",Surgoinsville,Municipal police,SURGOINSVILLE,TENN,"Kingsport-Bristol-Bristol, TN-VA"
TN03703,Tennessee,037,03,TN037,Tennessee,"Hawkins, TN",Mount Carmel,Municipal police,MOUNT CARMEL,TENN,"Kingsport-Bristol-Bristol, TN-VA"
TN03704,Tennessee,037,04,TN037,Tennessee,"Hawkins, TN",Church Hill,Municipal police,CHURCH HILL,TENN,"Kingsport-Bristol-Bristol, TN-VA"
TN03705,Tennessee,037,05,TN037,Tennessee,"Hawkins, TN",Bulls Gap,Municipal police,BULLS GAP,TENN,"Kingsport-Bristol-Bristol, TN-VA"
TN03800,Tennessee,038,00,TN038,Tennessee,"Haywood, TN",Haywood County,Sheriff,HAYWOOD,TENN,Rural Tennessee
TN03801,Tennessee,038,01,TN038,Tennessee,"Haywood, TN",Brownsville,Municipal police,BROWNSVILLE,TENN,Rural Tennessee
TN03900,Tennessee,039,00,TN039,Tennessee,"Henderson, TN",Henderson County,Sheriff,HENDERSON,TENN,Rural Tennessee
TN03901,Tennessee,039,01,TN039,Tennessee,"Henderson, TN",Lexington,Municipal police,LEXINGTON,TENN,Rural Tennessee
TN03902,Tennessee,039,02,TN039,Tennessee,"Henderson, TN",Scotts Hill,Municipal police,SCOTTS HILL,TENN,Rural Tennessee
TN03905,Tennessee,039,05,TN039,Tennessee,"Henderson, TN",Spr: Natchez Trace,Special police,SPR: NATCHEZ TRACE,TENN,Rural Tennessee
TN04000,Tennessee,040,00,TN040,Tennessee,"Henry, TN",Henry County,Sheriff,HENRY,TENN,Rural Tennessee
TN04001,Tennessee,040,01,TN040,Tennessee,"Henry, TN",Paris,Municipal police,PARIS,TENN,Rural Tennessee
TN04002,Tennessee,040,02,TN040,Tennessee,"Henry, TN",Puryear,Municipal police,PURYEAR,TENN,Rural Tennessee
TN04003,Tennessee,040,03,TN040,Tennessee,"Henry, TN",Spr: Paris Landing,Special police,SPR: PARIS LANDING,TENN,Rural Tennessee
TN04004,Tennessee,040,04,TN040,Tennessee,"Henry, TN",Henry,Municipal police,HENRY,TENN,Rural Tennessee
TN0400A,Tennessee,040,0A,TN040,Tennessee,"Henry, TN",Tn Tech Ctr: Paris,Special police,TN TECH CTR: PARIS,TENN,Rural Tennessee
TN04100,Tennessee,041,00,TN041,Tennessee,"Hickman, TN",Hickman County,Sheriff,HICKMAN,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN04101,Tennessee,041,01,TN041,Tennessee,"Hickman, TN",Centerville,Municipal police,CENTERVILLE,TENN,"Nashville-Davidson--Murfreesboro, TN"
TN04200,Tennessee,042,00,TN042,Tennessee,"Houston, TN",Houston County,Sheriff,HOUSTON,TENN,Rural Tennessee
TN04201,Tennessee,042,01,TN042,Tennessee,"Houston, TN",Erin,Municipal police,ERIN,TENN,Rural Tennessee
TN04300,Tennessee,043,00,TN043,Tennessee,"Humphreys, TN",Humphreys County,Sheriff,HUMPHREYS,TENN,Rural Tennessee
TN04301,Tennessee,043,01,TN043,Tennessee,"Humphreys, TN",Waverly,Municipal police,WAVERLY,TENN,Rural Tennessee
TN04302,Tennessee,043,02,TN043,Tennessee,"Humphreys, TN",New Johnsonville,Municipal police,NEW JOHNSONVILLE,TENN,Rural Tennessee
TN04303,Tennessee,043,03,TN043,Tennessee,"Humphreys, TN",Mcewen,Municipal police,MCEWEN,TENN,Rural Tennessee
TN04304,Tennessee,043,04,TN043,Tennessee,"Humphreys, TN",Spr:Johnsonville S Hst P,Special police,SPR:JOHNSONVILLE S HST P,TENN,Rural Tennessee
TN04400,Tennessee,044,00,TN044,Tennessee,"Jackson, TN",Jackson County,Sheriff,JACKSON,TENN,Rural Tennessee
TN04401,Tennessee,044,01,TN044,Tennessee,"Jackson, TN",Gainesboro,Municipal police,GAINESBORO,TENN,Rural Tennessee
TN04402,Tennessee,044,02,TN044,Tennessee,"Jackson, TN",Spr: Cummins Falls,Special police,SPR: CUMMINS FALLS,TENN,Rural Tennessee
TN04500,Tennessee,045,00,TN045,Tennessee,"Jefferson, TN",Jefferson County,Sheriff,JEFFERSON,TENN,"Morristown, TN"
TN04501,Tennessee,045,01,TN045,Tennessee,"Jefferson, TN",Jefferson City,Municipal police,JEFFERSON CITY,TENN,"Morristown, TN"
TN04502,Tennessee,045,02,TN045,Tennessee,"Jefferson, TN",White Pine,Municipal police,WHITE PINE,TENN,"Morristown, TN"
TN04503,Tennessee,045,03,TN045,Tennessee,"Jefferson, TN",Dandridge,Municipal police,DANDRIDGE,TENN,"Morristown, TN"
TN04504,Tennessee,045,04,TN045,Tennessee,"Jefferson, TN",New Market,Municipal police,NEW MARKET,TENN,"Morristown, TN"
TN04505,Tennessee,045,05,TN045,Tennessee,"Jefferson, TN",Baneberry,Municipal police,BANEBERRY,TENN,"Morristown, TN"
TN0450A,Tennessee,045,0A,TN045,Tennessee,"Jefferson, TN",Carson Newman College,Special police,CARSON NEWMAN COLLEGE,TENN,"Morristown, TN"
TN04600,Tennessee,046,00,TN046,Tennessee,"Johnson, TN",Johnson County,Sheriff,JOHNSON,TENN,Rural Tennessee
TN04601,Tennessee,046,01,TN046,Tennessee,"Johnson, TN",Mountain City,Municipal police,MOUNTAIN CITY,TENN,Rural Tennessee
TN04700,Tennessee,047,00,TN047,Tennessee,"Knox, TN",Knox County,Sheriff,KNOX,TENN,"Knoxville, TN"
TN04701,Tennessee,047,01,TN047,Tennessee,"Knox, TN",Knoxville,Municipal police,KNOXVILLE,TENN,"Knoxville, TN"
TN04705,Tennessee,047,05,TN047,Tennessee,"Knox, TN",University of Tennessee: Knoxville,Special police,UNIV OF TN: KNOXVILLE,TENN,"Knoxville, TN"
TN0470A,Tennessee,047,0A,TN047,Tennessee,"Knox, TN",Johnson University,Special police,JOHNSON UNIVERSITY,TENN,"Knoxville, TN"
TN0470B,Tennessee,047,0B,TN047,Tennessee,"Knox, TN",South College,Special police,SOUTH COLLEGE,TENN,"Knoxville, TN"
TN0470C,Tennessee,047,0C,TN047,Tennessee,"Knox, TN",Knoxville College,Special police,KNOXVILLE COLLEGE,TENN,"Knoxville, TN"
TN0470D,Tennessee,047,0D,TN047,Tennessee,"Knox, TN",Pellissippi St Commnty C,Special police,PELLISSIPPI ST COMMNTY C,TENN,"Knoxville, TN"
TN0470E,Tennessee,047,0E,TN047,Tennessee,"Knox, TN",Fountainhead Col Of Tech,Special police,FOUNTAINHEAD COL OF TECH,TENN,"Knoxville, TN"
TN0470F,Tennessee,047,0F,TN047,Tennessee,"Knox, TN",Tn Tech Ctr: Knoxville,Special police,TN TECH CTR: KNOXVILLE,TENN,"Knoxville, TN"
TN0470G,Tennessee,047,0G,TN047,Tennessee,"Knox, TN",Knoxville Dtf,Special police,KNOXVILLE DTF,TENN,"Knoxville, TN"
TN04721,Tennessee,047,21,TN047,Tennessee,"Knox, TN",Spr: Seven Islnds Brdg P,Special police,SPR: SEVEN ISLNDS BRDG P,TENN,"Knoxville, TN"
TN04800,Tennessee,048,00,TN048,Tennessee,"Lake, TN",Lake County,Sheriff,LAKE,TENN,Rural Tennessee
TN04801,Tennessee,048,01,TN048,Tennessee,"Lake, TN",Ridgely,Municipal police,RIDGELY,TENN,Rural Tennessee
TN04802,Tennessee,048,02,TN048,Tennessee,"Lake, TN",Tiptonville,Municipal police,TIPTONVILLE,TENN,Rural Tennessee
TN04803,Tennessee,048,03,TN048,Tennessee,"Lake, TN",Spr: Reelfoot Lake,Special police,SPR: REELFOOT LAKE,TENN,Rural Tennessee
TN04900,Tennessee,049,00,TN049,Tennessee,"Lauderdale, TN",Lauderdale County,Sheriff,LAUDERDALE,TENN,Rural Tennessee
TN04901,Tennessee,049,01,TN049,Tennessee,"Lauderdale, TN",Ripley,Municipal police,RIPLEY,TENN,Rural Tennessee
TN04902,Tennessee,049,02,TN049,Tennessee,"Lauderdale, TN",Halls,Municipal police,HALLS,TENN,Rural Tennessee
TN04903,Tennessee,049,03,TN049,Tennessee,"Lauderdale, TN",Henning,Municipal police,HENNING,TENN,Rural Tennessee
TN04904,Tennessee,049,04,TN049,Tennessee,"Lauderdale, TN",Gates,Municipal police,GATES,TENN,Rural Tennessee
TN04905,Tennessee,049,05,TN049,Tennessee,"Lauderdale, TN",Spr:Fort Pillow St Hst P,Special police,SPR:FORT PILLOW ST HST P,TENN,Rural Tennessee
TN0490A,Tennessee,049,0A,TN049,Tennessee,"Lauderdale, TN",Tn Tech Ctr: Ripley,Special police,TN TECH CTR: RIPLEY,TENN,Rural Tennessee
TN05000,Tennessee,050,00,TN050,Tennessee,"Lawrence, TN",Lawrence County,Sheriff,LAWRENCE,TENN,Rural Tennessee
TN05001,Tennessee,050,01,TN050,Tennessee,"Lawrence, TN",Lawrenceburg,Municipal police,LAWRENCEBURG,TENN,Rural Tennessee
TN05002,Tennessee,050,02,TN050,Tennessee,"Lawrence, TN",Loretto,Municipal police,LORETTO,TENN,Rural Tennessee
TN05003,Tennessee,050,03,TN050,Tennessee,"Lawrence, TN",St. Joseph,Municipal police,ST. JOSEPH,TENN,Rural Tennessee
TN05004,Tennessee,050,04,TN050,Tennessee,"Lawrence, TN",Iron City,Municipal police,IRON CITY,TENN,Rural Tennessee
TN05006,Tennessee,050,06,TN050,Tennessee,"Lawrence, TN",Spr: David Crockett,Special police,SPR: DAVID CROCKETT,TENN,Rural Tennessee
TN05007,Tennessee,050,07,TN050,Tennessee,"Lawrence, TN",Ethridge,Municipal police,ETHRIDGE,TENN,Rural Tennessee
TN05008,Tennessee,050,08,TN050,Tennessee,"Lawrence, TN",Dtf:22nd Judicial Distri,Special police,DTF:22ND JUDICIAL DISTRI,TENN,Rural Tennessee
TN05009,Tennessee,050,09,TN050,Tennessee,"Lawrence, TN",Iron City,Municipal police,IRON CITY,TENN,Rural Tennessee
TN05100,Tennessee,051,00,TN051,Tennessee,"Lewis, TN",Lewis County,Sheriff,LEWIS,TENN,Rural Tennessee
TN05101,Tennessee,051,01,TN051,Tennessee,"Lewis, TN",Hohenwald,Municipal police,HOHENWALD,TENN,Rural Tennessee
TN0510A,Tennessee,051,0A,TN051,Tennessee,"Lewis, TN",Tn Tech Ctr: Hohenwald,Special police,TN TECH CTR: HOHENWALD,TENN,Rural Tennessee
